id,user_id,book_id,rating
1664,17,773,4
1665,17,409,5
1666,17,76,3
1667,17,37,4
1668,17,25,3
1669,17,85,5
1670,17,512,3
1671,17,965,3
1672,17,816,4
1673,17,163,4
1674,18,262,5
1675,18,850,4
1676,18,291,5
1677,18,318,1
1678,18,344,3
1679,18,508,5
1680,18,525,5
1681,18,914,4
1682,18,284,3
1683,18,870,3
1684,18,796,5
1685,18,645,3
1686,18,536,3
1687,18,544,4
1688,18,789,3
1689,18,886,4
1690,18,22,3
1691,18,955,5
1692,18,625,5
1693,18,448,5
1694,18,994,4
1695,18,74,3
1696,18,543,4
1697,18,402,5
1698,18,160,4
1699,18,272,4
1700,18,929,4
1701,18,472,4
1702,18,910,4
1703,18,3,3
1704,18,69,4
1705,18,805,4
1706,18,164,1
1707,18,550,5
1708,18,122,4
1709,18,352,3
1710,18,463,5
1711,18,501,4
1712,18,28,5
1713,18,804,3
1714,18,934,5
1715,18,707,3
1716,18,323,4
1717,18,297,1
1718,18,513,4
1719,18,181,4
1720,18,412,4
1721,18,10,4
1722,18,797,5
1723,18,787,4
1724,18,196,3
1725,18,243,5
1726,18,515,4
1727,18,139,5
1728,18,917,5
1729,18,253,5
1730,18,133,5
1731,18,539,4
1732,18,603,3
1733,18,495,4
1734,18,499,5
1735,18,686,4
1736,18,110,5
1737,18,851,3
1738,18,524,3
1739,18,532,4
1740,18,348,3
1741,18,116,3
1742,18,830,3
1743,18,841,5
1744,18,619,4
1745,18,292,2
1746,18,30,1
1747,18,981,4
1748,18,848,3
1749,18,388,4
1750,18,687,5
1751,18,32,3
1752,18,438,4
1753,18,275,3
1754,18,427,3
1755,18,691,5
1756,18,580,4
1757,18,911,5
1758,18,236,3
1759,18,12,3
1760,18,638,4
1761,18,510,4
1762,18,475,5
1763,18,76,3
1764,18,371,5
1765,18,833,5
1766,18,938,4
1767,18,836,3
1768,18,440,4
1769,18,35,3
1770,18,526,5
1771,18,434,4
1772,18,662,5
1773,18,105,4
1774,18,640,4
1775,18,816,4
1776,18,684,4
1777,18,610,5
1778,18,306,3
1779,18,154,5
1780,18,126,5
1781,18,858,5
1782,18,135,4
1783,18,729,5
1784,18,295,3
1785,18,722,5
1786,18,479,3
1787,19,918,5
1788,19,551,5
1789,19,752,4
1790,19,958,3
1791,19,408,3
1792,19,488,3
1793,19,144,3
1794,19,5,3
1795,19,127,4
1796,19,945,3
1797,19,737,4
1798,19,281,3
1799,19,141,3
1800,19,251,5
1801,19,694,5
1802,19,835,3
1803,19,914,4
1804,19,549,3
1805,19,736,2
1806,19,312,4
1807,19,912,3
1808,19,424,3
1809,19,582,4
1810,19,375,3
1811,19,977,2
1812,19,16,3
1813,19,130,5
1814,19,603,4
1815,19,396,3
1816,19,544,2
1817,19,755,4
1818,19,763,2
1819,19,278,4
1820,19,219,5
1821,19,43,3
1822,19,4,3
1823,19,196,2
1824,19,231,1
1825,19,296,3
1826,19,812,5
1827,19,108,3
1828,19,649,4
1829,19,573,4
1830,19,982,2
1831,19,513,3
1832,19,58,3
1833,19,215,4
1834,19,237,3
1835,19,300,4
1836,19,448,5
1837,19,368,5
1838,19,258,5
1839,19,711,5
1840,19,366,5
1841,19,843,5
1842,19,373,4
1843,19,956,5
1844,19,277,5
1845,19,223,4
1846,19,325,4
1847,19,491,4
1848,19,356,5
1849,19,353,3
1850,19,689,5
1851,19,389,5
1852,19,885,5
1853,19,243,3
1854,19,456,4
1855,19,441,5
1856,19,961,5
1857,19,659,5
1858,19,768,4
1859,19,601,4
1860,19,714,3
1861,19,457,5
1862,19,430,3
1863,19,673,4
1864,19,422,5
1865,19,257,3
1866,19,675,3
1867,19,584,3
1868,19,850,5
1869,19,83,4
1870,19,611,2
1871,19,857,4
1872,19,932,3
1873,19,249,5
1874,19,69,3
1875,19,704,3
1876,20,315,3
1877,20,187,4
1878,20,501,3
1879,20,741,4
1880,20,507,4
1881,20,920,3
1882,20,157,3
1883,20,466,3
1884,20,12,3
1885,20,137,5
1886,20,432,3
1887,20,76,1
1888,20,638,5
1889,20,74,1
1890,20,964,3
1891,20,333,4
1892,20,471,5
1893,20,665,4
1894,20,548,4
1895,20,635,5
1896,20,141,2
1897,20,788,5
1898,20,309,5
1899,20,630,5
1900,20,21,3
1901,20,986,3
1902,20,921,4
1903,20,408,4
1904,20,583,4
1905,20,235,5
1906,20,837,4
1907,20,336,3
1908,20,98,3
1909,20,416,3
1910,20,460,3
1911,20,286,3
1912,20,216,5
1913,20,398,4
1914,20,469,4
1915,20,896,3
1916,20,482,4
1917,20,871,5
1918,20,661,5
1919,20,664,4
1920,20,674,5
1921,20,23,4
1922,20,891,4
1923,20,266,5
1924,20,581,3
1925,20,311,3
1926,20,150,3
1927,20,272,4
1928,20,310,4
1929,20,908,4
1930,20,16,3
1931,20,10,3
1932,20,715,5
1933,20,130,3
1934,20,340,5
1935,20,633,3
1936,20,402,4
1937,20,51,4
1938,20,214,5
1939,20,724,3
1940,20,611,5
1941,20,734,4
1942,20,938,4
1943,20,893,4
1944,20,215,2
1945,20,205,4
1946,20,13,3
1947,20,634,3
1948,20,803,4
1949,20,452,4
1950,20,946,2
1951,20,81,2
1952,20,972,3
1953,20,433,3
1954,20,297,4
1955,20,987,3
1956,20,390,5
1957,20,503,3
1958,20,616,2
1959,20,455,5
1960,20,438,3
1961,20,763,3
1962,20,334,5
1963,20,762,5
1964,20,271,4
1965,20,658,2
1966,20,99,4
1967,20,598,5
1968,20,988,5
1969,20,887,3
1970,20,254,3
1971,20,227,3
1972,20,564,3
1973,20,344,4
1974,20,270,3
1975,20,607,3
1976,20,765,2
1977,20,373,4
1978,20,123,3
1979,20,671,3
1980,20,368,3
1981,20,625,5
1982,20,980,3
1983,20,251,4
1984,20,532,3
1985,20,793,2
1986,20,989,3
1987,20,116,2
1988,20,54,3
1989,20,177,4
1990,20,888,4
1991,21,541,3
1992,21,591,4
1993,21,968,4
1994,21,80,3
1995,21,214,4
1996,21,444,3
1997,21,810,3
1998,21,312,4
1999,21,200,3
2000,21,246,4
2001,21,42,5
2002,21,302,4
2003,21,7,4
2004,21,669,2
2005,21,792,3
2006,21,319,3
2007,21,147,5
2008,21,219,5
2009,21,678,3
2010,21,247,3
2011,21,339,3
2012,21,401,4
2013,21,651,4
2014,21,542,4
2015,21,320,5
2016,21,551,3
2017,21,908,4
2018,21,946,4
2019,21,504,3
2020,21,963,5
2021,21,536,2
2022,21,997,4
2023,21,421,4
2024,21,124,5
2025,21,475,4
2026,21,254,3
2027,21,988,5
2028,21,399,5
2029,21,9,4
2030,21,796,5
2031,21,203,3
2032,21,427,4
2033,21,979,5
2034,21,765,3
2035,21,177,4
2036,21,783,5
2037,21,514,5
2038,21,90,5
2039,21,535,3
2040,21,167,5
2041,21,393,3
2042,21,125,4
2043,21,529,4
2044,21,156,5
2045,21,921,5
2046,21,663,4
2047,21,816,4
2048,21,430,3
2049,21,171,4
2050,21,59,4
2051,21,882,1
2052,21,227,4
2053,21,288,5
2054,21,634,4
2055,21,897,5
2056,21,341,3
2057,21,230,4
2058,21,710,2
2059,21,944,3
2060,21,14,4
2061,21,87,3
2062,21,277,2
2063,21,48,4
2064,21,223,3
2065,21,611,3
2066,21,902,3
2067,21,184,4
2068,21,76,3
2069,21,64,4
2070,21,728,4
2071,21,192,1
2072,21,66,5
2073,21,896,2
2074,21,253,4
2075,21,435,3
2076,21,961,4
2077,21,414,3
2078,21,627,5
2079,21,914,3
2080,21,698,4
2081,21,676,3
2082,21,412,1
2083,21,255,3
2084,21,951,4
2085,21,234,4
2086,22,998,5
2087,22,638,3
2088,22,779,5
2089,22,971,4
2090,22,988,2
2091,22,553,2
2092,22,801,2
2093,22,96,4
2094,22,653,5
2095,22,89,3
2096,22,97,3
2097,22,64,4
2098,22,28,4
2099,22,115,4
2100,22,461,4
2101,22,331,4
2102,22,14,5
2103,22,633,3
2104,22,304,1
2105,22,705,3
2106,22,673,4
2107,22,345,3
2108,22,65,5
2109,22,226,4
2110,22,627,4
2111,22,447,5
2112,22,812,3
2113,22,116,5
2114,22,711,1
2115,22,181,4
2116,22,869,5
2117,22,598,5
2118,22,219,5
2119,22,316,3
2120,22,852,5
2121,22,165,4
2122,22,81,4
2123,22,764,2
2124,22,718,3
2125,22,590,4
2126,22,177,2
2127,22,262,4
2128,22,252,5
2129,22,111,5
2130,22,545,3
2131,22,804,5
2132,22,221,2
2133,22,500,4
2134,22,495,5
2135,22,602,2
2136,22,675,1
2137,22,180,1
2138,22,585,4
2139,22,841,5
2140,22,486,3
2141,22,92,3
2142,22,839,4
2143,22,442,3
2144,22,840,4
2145,22,964,5
2146,22,188,5
2147,22,886,5
2148,22,152,4
2149,22,831,5
2150,22,717,3
2151,22,154,2
2152,22,739,4
2153,22,549,2
2154,22,954,5
2155,22,498,4
2156,22,166,5
2157,22,195,3
2158,22,657,4
2159,22,664,4
2160,22,565,3
2161,22,887,4
2162,22,517,4
2163,22,178,5
2164,22,636,4
2165,22,712,3
2166,22,874,4
2167,22,700,4
2168,22,124,3
2169,22,194,3
2170,22,958,3
2171,22,923,3
2172,22,75,4
2173,22,382,3
2174,22,310,4
2175,22,989,3
2176,22,84,4
2177,22,182,3
2178,22,70,5
2179,22,67,1
2180,22,645,4
2181,22,217,3
2182,22,514,3
2183,22,253,4
2184,22,818,5
2185,22,456,5
2186,22,927,3
2187,22,613,3
2188,22,844,4
2189,22,263,4
2190,22,60,3
2191,22,231,5
2192,22,671,4
2193,22,735,4
2194,22,871,3
2195,22,268,3
2196,22,432,3
2197,22,563,5
2198,22,436,3
2199,22,914,5
2200,22,932,5
2201,22,101,4
2202,23,216,4
2203,23,862,4
2204,23,950,3
2205,23,500,3
2206,23,551,3
2207,23,633,3
2208,23,3,5
2209,23,897,3
2210,23,453,4
2211,23,605,4
2212,23,664,5
2213,23,892,3
2214,23,580,3
2215,23,14,3
2216,23,309,3
2217,23,227,3
2218,23,18,5
2219,23,549,3
2220,23,286,2
2221,23,497,3
2222,23,108,5
2223,23,49,5
2224,23,373,4
2225,23,799,4
2226,23,578,4
2227,23,978,4
2228,23,289,3
2229,23,836,4
2230,23,21,5
2231,23,677,3
2232,23,821,4
2233,23,238,4
2234,23,343,4
2235,23,604,2
2236,23,209,4
2237,23,516,5
2238,23,150,3
2239,23,433,3
2240,23,40,2
2241,23,178,1
2242,23,295,5
2243,23,151,4
2244,23,769,3
2245,23,131,3
2246,23,684,5
2247,23,560,3
2248,23,973,4
2249,23,484,3
2250,23,730,2
2251,23,301,4
2252,23,241,1
2253,23,920,4
2254,23,657,3
2255,23,553,4
2256,23,975,5
2257,23,378,4
2258,23,274,1
2259,23,247,4
2260,23,424,5
2261,23,170,3
2262,23,539,3
2263,23,594,5
2264,23,865,3
2265,23,771,4
2266,23,541,5
2267,23,452,2
2268,23,961,4
2269,23,779,4
2270,23,804,3
2271,23,360,5
2272,23,872,3
2273,23,338,3
2274,23,335,5
2275,23,339,3
2276,23,569,5
2277,23,283,2
2278,23,136,4
2279,23,447,2
2280,23,341,4
2281,23,719,5
2282,23,873,5
2283,23,478,5
2284,23,29,4
2285,23,270,5
2286,23,359,4
2287,23,230,5
2288,23,485,4
2289,23,700,5
2290,23,887,3
2291,23,226,4
2292,23,97,4
2293,23,692,3
2294,23,720,3
2295,23,840,5
2296,23,140,3
2297,23,132,3
2298,23,271,3
2299,23,556,3
2300,23,490,4
2301,23,6,5
2302,24,348,3
2303,24,662,3
2304,24,440,5
2305,24,822,3
2306,24,802,4
2307,24,675,5
2308,24,672,4
2309,24,821,3
2310,24,170,3
2311,24,949,4
2312,24,837,4
2313,24,618,3
2314,24,462,3
2315,24,290,4
2316,24,414,3
2317,24,427,4
2318,24,215,2
2319,24,96,3
2320,24,560,5
2321,24,39,3
2322,24,595,4
2323,24,903,3
2324,24,898,3
2325,24,199,5
2326,24,265,3
2327,24,260,3
2328,24,679,5
2329,24,531,4
2330,24,666,4
2331,24,459,2
2332,24,297,3
2333,24,744,4
2334,24,212,3
2335,24,511,3
2336,24,957,5
2337,24,51,3
2338,24,883,2
2339,24,424,2
2340,24,509,3
2341,24,476,4
2342,24,450,5
2343,24,16,3
2344,24,938,3
2345,24,97,4
2346,24,329,3
2347,24,788,4
2348,24,547,5
2349,24,262,4
2350,24,792,3
2351,24,201,5
2352,24,393,2
2353,24,704,5
2354,24,278,4
2355,24,622,4
2356,24,452,5
2357,24,195,4
2358,24,935,3
2359,24,680,3
2360,24,587,4
2361,24,630,4
2362,24,417,3
2363,24,775,4
2364,24,508,4
2365,24,190,3
2366,24,342,1
2367,24,839,3
2368,24,597,1
2369,24,798,2
2370,24,166,3
2371,24,68,2
2372,24,312,3
2373,24,585,4
2374,24,171,3
2375,24,429,5
2376,24,598,5
2377,24,125,4
2378,24,185,5
2379,24,661,5
2380,24,268,3
2381,24,64,4
2382,24,516,3
2383,24,537,4
2384,24,121,4
2385,24,328,1
2386,24,252,3
2387,24,264,5
2388,24,809,3
2389,24,313,3
2390,24,876,3
2391,24,846,4
2392,24,885,5
2393,24,863,5
2394,24,604,3
2395,24,976,3
2396,24,1,2
2397,24,922,4
2398,24,126,5
2399,24,140,4
2400,24,103,3
2401,24,145,4
2402,24,995,3
2403,24,198,4
2404,24,651,4
2405,24,741,4
2406,24,843,4
2407,24,306,5
2408,25,748,3
2409,25,378,3
2410,25,238,5
2411,25,488,4
2412,25,127,3
2413,25,673,3
2414,25,774,4
2415,25,293,4
2416,25,26,3
2417,25,928,5
2418,25,726,4
2419,25,543,5
2420,25,369,3
2421,25,133,4
2422,25,6,3
2423,25,602,3
2424,25,614,4
2425,25,399,4
2426,25,383,3
2427,25,275,5
2428,25,690,2
2429,25,148,4
2430,25,115,5
2431,25,649,4
2432,25,933,5
2433,25,343,4
2434,25,659,5
2435,25,199,4
2436,25,250,4
2437,25,381,3
2438,25,708,4
2439,25,643,3
2440,25,635,5
2441,25,876,3
2442,25,213,3
2443,25,171,5
2444,25,906,3
2445,25,451,3
2446,25,830,4
2447,25,927,3
2448,25,23,3
2449,25,289,4
2450,25,508,3
2451,25,278,3
2452,25,550,1
2453,25,311,3
2454,25,599,3
2455,25,854,2
2456,25,123,4
2457,25,325,4
2458,25,15,2
2459,25,657,3
2460,25,500,5
2461,25,403,4
2462,25,566,3
2463,25,431,4
2464,25,724,3
2465,25,114,5
2466,25,782,5
2467,25,606,5
2468,25,34,3
2469,25,408,3
2470,25,376,3
2471,25,359,3
2472,25,633,3
2473,25,85,4
2474,25,282,3
2475,25,971,5
2476,25,721,3
2477,25,901,1
2478,25,409,5
2479,25,122,4
2480,25,816,3
2481,25,567,4
2482,25,832,3
2483,25,895,3
2484,25,618,4
2485,25,841,3
2486,25,377,4
2487,25,771,3
2488,25,453,4
2489,25,648,5
2490,25,943,3
2491,25,840,2
2492,25,72,3
2493,25,92,5
2494,25,499,4
2495,25,260,4
2496,25,796,3
2497,25,896,3
2498,25,195,4
2499,25,992,3
2500,25,776,4
2501,25,116,3
2502,25,412,3
2503,25,262,4
2504,25,769,4
2505,25,132,4
2506,25,945,3
2507,25,165,5
2508,25,416,5
2509,25,70,5
2510,25,38,4
2511,25,630,4
2512,25,269,4
2513,25,11,3
2514,25,271,3
2515,26,485,2
2516,26,529,3
2517,26,118,5
2518,26,765,4
2519,26,215,4
2520,26,837,3
2521,26,483,5
2522,26,235,3
2523,26,139,5
2524,26,279,5
2525,26,534,4
2526,26,224,5
2527,26,668,3
2528,26,53,4
2529,26,807,2
2530,26,394,4
2531,26,174,3
2532,26,526,2
2533,26,772,1
2534,26,7,3
2535,26,290,4
2536,26,908,4
2537,26,925,3
2538,26,962,5
2539,26,870,5
2540,26,986,3
2541,26,838,3
2542,26,214,4
2543,26,916,4
2544,26,556,3
2545,26,54,4
2546,26,714,3
2547,26,927,3
2548,26,203,4
2549,26,221,4
2550,26,173,5
2551,26,334,2
2552,26,23,3
2553,26,155,2
2554,26,981,3
2555,26,523,1
2556,26,201,4
2557,26,62,4
2558,26,444,4
2559,26,470,3
2560,26,434,1
2561,26,99,4
2562,26,212,2
2563,26,814,5
2564,26,753,1
2565,26,605,4
2566,26,389,5
2567,26,914,4
2568,26,705,4
2569,26,512,4
2570,26,368,3
2571,26,417,4
2572,26,921,5
2573,26,140,5
2574,26,414,3
2575,26,114,3
2576,26,337,5
2577,26,497,4
2578,26,291,3
2579,26,180,3
2580,26,260,3
2581,26,726,4
2582,26,274,3
2583,26,574,1
2584,26,491,2
2585,26,347,5
2586,26,869,2
2587,26,932,2
2588,26,348,4
2589,26,698,3
2590,26,694,5
2591,26,950,5
2592,26,956,3
2593,26,460,3
2594,26,509,3
2595,26,889,2
2596,26,521,3
2597,26,288,3
2598,26,396,3
2599,26,969,4
2600,26,404,2
2601,26,474,3
2602,26,228,4
2603,26,149,3
2604,26,367,3
2605,26,604,1
2606,26,418,3
2607,26,462,3
2608,26,773,5
2609,26,41,5
2610,26,162,3
2611,26,269,3
2612,26,581,4
2613,26,496,4
2614,26,598,3
2615,26,105,3
2616,26,376,3
2617,26,519,4
2618,26,755,3
2619,26,42,3
2620,26,990,3
2621,26,588,3
2622,26,763,4
2623,26,901,4
2624,27,999,5
2625,27,845,3
2626,27,96,3
2627,27,963,5
2628,27,559,4
2629,27,324,3
2630,27,186,3
2631,27,937,3
2632,27,838,5
2633,27,926,4
2634,27,781,4
2635,27,834,5
2636,27,830,3
2637,27,566,3
2638,27,124,2
2639,27,377,5
2640,27,399,4
2641,27,979,3
2642,27,332,2
2643,27,184,4
2644,27,837,4
2645,27,113,4
2646,27,241,3
2647,27,609,5
2648,27,803,5
2649,27,617,4
2650,27,740,4
2651,27,707,5
2652,27,579,5
2653,27,785,4
2654,27,556,3
2655,27,445,3
2656,27,961,5
2657,27,899,4
2658,27,37,2
2659,27,58,3
2660,27,798,5
2661,27,762,5
2662,27,722,5
2663,27,363,3
2664,27,179,5
2665,27,858,5
2666,27,384,3
2667,27,947,3
2668,27,373,5
2669,27,469,2
2670,27,86,4
2671,27,704,4
2672,27,492,4
2673,27,353,3
2674,27,300,4
2675,27,382,3
2676,27,508,5
2677,27,314,3
2678,27,315,4
2679,27,646,5
2680,27,459,3
2681,27,416,3
2682,27,822,5
2683,27,751,2
2684,27,702,3
2685,27,912,4
2686,27,551,5
2687,27,246,4
2688,27,175,3
2689,27,849,5
2690,27,730,4
2691,27,136,3
2692,27,938,3
2693,27,980,3
2694,27,199,3
2695,27,148,4
2696,27,944,2
2697,27,403,4
2698,27,402,3
2699,27,474,3
2700,27,48,3
2701,27,779,4
2702,27,752,4
2703,27,884,3
2704,27,637,3
2705,28,959,3
2706,28,899,4
2707,28,252,3
2708,28,453,3
2709,28,123,3
2710,28,714,4
2711,28,335,3
2712,28,702,5
2713,28,917,3
2714,28,107,3
2715,28,360,5
2716,28,607,5
2717,28,415,3
2718,28,975,5
2719,28,2,4
2720,28,235,3
2721,28,618,5
2722,28,111,5
2723,28,732,3
2724,28,682,4
2725,28,26,3
2726,28,191,1
2727,28,171,5
2728,28,941,4
2729,28,602,4
2730,28,71,4
2731,28,6,4
2732,28,44,3
2733,28,800,5
2734,28,877,4
2735,28,133,4
2736,28,803,4
2737,28,135,3
2738,28,480,2
2739,28,939,3
2740,28,262,3
2741,28,851,4
2742,28,864,5
2743,28,41,3
2744,28,459,3
2745,28,19,4
2746,28,149,3
2747,28,271,5
2748,28,87,3
2749,28,64,3
2750,28,630,3
2751,28,940,5
2752,28,137,3
2753,28,323,4
2754,28,29,3
2755,28,522,3
2756,28,657,5
2757,28,416,3
2758,28,856,1
2759,28,124,4
2760,28,710,5
2761,28,925,3
2762,28,23,3
2763,28,276,5
2764,28,353,4
2765,28,760,5
2766,28,638,5
2767,28,429,4
2768,28,983,3
2769,28,402,3
2770,28,154,4
2771,28,63,4
2772,28,503,5
2773,28,731,4
2774,28,172,3
2775,28,639,4
2776,28,916,4
2777,28,722,3
2778,28,202,5
2779,28,695,4
2780,28,449,1
2781,28,194,4
2782,28,391,4
2783,28,690,5
2784,28,11,3
2785,28,561,4
2786,28,176,4
2787,28,298,4
2788,28,116,2
2789,28,342,5
2790,28,633,5
2791,28,240,4
2792,28,175,4
2793,28,752,2
2794,28,873,4
2795,28,272,3
2796,28,562,4
2797,28,786,2
2798,28,42,4
2799,28,725,3
2800,28,898,4
2801,28,882,4
2802,28,535,3
2803,28,777,3
2804,28,347,5
2805,28,523,4
2806,28,425,2
2807,28,761,3
2808,28,434,3
2809,28,303,4
2810,28,39,4
2811,28,598,1
2812,28,99,4
2813,28,861,4
2814,28,646,5
2815,29,391,4
2816,29,889,5
2817,29,171,4
2818,29,280,3
2819,29,50,3
2820,29,554,5
2821,29,996,5
2822,29,167,2
2823,29,351,3
2824,29,369,5
2825,29,390,2
2826,29,947,2
2827,29,691,5
2828,29,596,5
2829,29,256,5
2830,29,106,4
2831,29,995,3
2832,29,16,5
2833,29,479,3
2834,29,728,3
2835,29,688,5
2836,29,753,4
2837,29,901,5
2838,29,591,3
2839,29,624,5
2840,29,129,4
2841,29,666,4
2842,29,782,5
2843,29,246,3
2844,29,417,4
2845,29,217,4
2846,29,781,5
2847,29,969,5
2848,29,411,4
2849,29,670,2
2850,29,357,3
2851,29,787,5
2852,29,46,5
2853,29,833,5
2854,29,732,2
2855,29,45,3
2856,29,767,5
2857,29,775,5
2858,29,287,2
2859,29,389,4
2860,29,734,3
2861,29,208,4
2862,29,140,3
2863,29,131,2
2864,29,220,2
2865,29,984,5
2866,29,55,4
2867,29,850,5
2868,29,156,4
2869,29,429,3
2870,29,592,3
2871,29,176,4
2872,29,67,3
2873,29,693,4
2874,29,529,5
2875,29,254,5
2876,29,933,3
2877,29,281,4
2878,29,159,3
2879,29,118,2
2880,29,183,4
2881,29,460,4
2882,29,949,4
2883,29,521,2
2884,29,797,5
2885,29,942,5
2886,29,515,4
2887,29,127,5
2888,29,78,3
2889,29,101,4
2890,29,269,5
2891,29,571,5
2892,29,742,5
2893,29,198,4
2894,29,125,5
2895,29,708,4
2896,29,349,3
2897,29,656,3
2898,30,449,5
2899,30,809,3
2900,30,461,4
2901,30,285,3
2902,30,237,3
2903,30,757,4
2904,30,973,5
2905,30,791,5
2906,30,719,5
2907,30,867,3
2908,30,617,4
2909,30,860,1
2910,30,69,4
2911,30,545,3
2912,30,992,4
2913,30,531,3
2914,30,642,5
2915,30,748,5
2916,30,880,5
2917,30,224,2
2918,30,498,5
2919,30,652,3
2920,30,451,3
2921,30,456,3
2922,30,626,3
2923,30,691,4
2924,30,878,3
2925,30,736,3
2926,30,590,4
2927,30,908,5
2928,30,308,4
2929,30,684,4
2930,30,601,3
2931,30,558,5
2932,30,287,2
2933,30,994,3
2934,30,326,2
2935,30,931,4
2936,30,320,3
2937,30,662,4
2938,30,678,3
2939,30,632,4
2940,30,952,4
2941,30,501,2
2942,30,919,3
2943,30,218,4
2944,30,322,4
2945,30,696,2
2946,30,600,4
2947,30,101,3
2948,30,557,1
2949,30,104,3
2950,30,429,4
2951,30,473,3
2952,30,455,4
2953,30,231,3
2954,30,846,5
2955,30,165,3
2956,30,149,4
2957,30,510,5
2958,30,372,3
2959,30,94,2
2960,30,861,4
2961,30,390,5
2962,30,91,5
2963,30,374,3
2964,30,74,5
2965,30,560,3
2966,30,469,3
2967,30,715,4
2968,30,463,4
2969,30,847,4
2970,30,540,5
2971,30,799,3
2972,30,593,4
2973,30,511,3
2974,30,630,2
2975,30,660,3
2976,30,279,5
2977,30,384,4
2978,30,294,3
2979,30,686,4
2980,30,664,5
2981,30,969,5
2982,30,355,4
2983,30,100,3
2984,30,485,4
2985,30,643,5
2986,30,472,5
2987,30,309,5
2988,30,653,4
2989,30,470,3
2990,30,369,4
2991,30,863,3
2992,30,693,2
2993,30,702,4
2994,30,336,4
2995,30,587,5
2996,30,679,5
2997,30,347,5
2998,30,312,5
2999,30,703,4
3000,30,266,1
3001,30,109,4
3002,30,188,3
3003,30,794,2
3004,30,955,3
3005,30,151,5
3006,30,267,4
3007,30,194,5
3008,30,495,5
3009,30,462,5
3010,30,328,3
3011,30,58,5
3012,30,782,5
3013,30,555,5
3014,31,379,3
3015,31,360,3
3016,31,648,3
3017,31,726,3
3018,31,390,2
3019,31,900,4
3020,31,675,4
3021,31,192,4
3022,31,173,5
3023,31,149,3
3024,31,470,5
3025,31,299,4
3026,31,852,5
3027,31,799,4
3028,31,118,3
3029,31,326,3
3030,31,405,3
3031,31,407,2
3032,31,691,4
3033,31,708,2
3034,31,608,1
3035,31,432,5
3036,31,985,4
3037,31,842,4
3038,31,758,3
3039,31,107,4
3040,31,101,5
3041,31,472,4
3042,31,800,4
3043,31,512,4
3044,31,321,3
3045,31,365,4
3046,31,843,5
3047,31,50,3
3048,31,296,3
3049,31,121,3
3050,31,627,3
3051,31,104,5
3052,31,796,4
3053,31,345,3
3054,31,970,3
3055,31,24,3
3056,31,74,2
3057,31,334,4
3058,31,158,5
3059,31,980,4
3060,31,517,3
3061,31,387,4
3062,31,370,4
3063,31,671,3
3064,31,923,4
3065,31,249,4
3066,31,753,5
3067,31,830,3
3068,31,416,3
3069,31,220,4
3070,31,723,2
3071,31,697,3
3072,31,963,5
3073,31,260,3
3074,31,105,4
3075,31,331,5
3076,31,135,4
3077,31,543,4
3078,31,898,4
3079,31,134,3
3080,31,888,3
3081,31,733,4
3082,31,142,3
3083,31,37,3
3084,31,419,2
3085,31,128,5
3086,31,768,2
3087,31,19,4
3088,31,944,3
3089,31,90,4
3090,31,533,3
3091,31,28,3
3092,31,6,4
3093,31,882,4
3094,31,647,3
3095,31,933,3
3096,31,13,3
3097,31,185,3
3098,31,490,4
3099,31,718,3
3100,31,226,4
3101,31,619,3
3102,31,828,4
3103,31,69,3
3104,31,113,4
3105,31,27,3
3106,31,180,5
3107,31,996,4
3108,31,825,5
3109,31,156,3
3110,31,847,3
3111,31,271,2
3112,31,507,3
3113,31,920,4
3114,31,576,5
3115,31,201,4
3116,31,234,4
3117,31,52,3
3118,31,213,2
3119,31,282,5
3120,31,34,3
3121,31,410,2
3122,31,355,5
3123,31,44,5
3124,31,890,4
3125,31,771,3
3126,32,204,3
3127,32,850,3
3128,32,569,4
3129,32,786,5
3130,32,766,5
3131,32,992,5
3132,32,51,4
3133,32,411,3
3134,32,769,4
3135,32,740,5
3136,32,957,4
3137,32,792,4
3138,32,925,4
3139,32,441,5
3140,32,25,5
3141,32,884,5
3142,32,169,3
3143,32,71,3
3144,32,192,4
3145,32,979,3
3146,32,349,5
3147,32,161,4
3148,32,90,4
3149,32,58,3
3150,32,906,4
3151,32,716,4
3152,32,449,3
3153,32,426,5
3154,32,636,3
3155,32,423,3
3156,32,498,3
3157,32,603,4
3158,32,332,4
3159,32,380,5
3160,32,27,2
3161,32,369,5
3162,32,617,4
3163,32,229,3
3164,32,760,3
3165,32,427,3
3166,32,103,5
3167,32,35,3
3168,32,552,4
3169,32,854,4
3170,32,762,5
3171,32,175,4
3172,32,329,5
3173,32,272,3
3174,32,497,5
3175,32,978,3
3176,32,728,3
3177,32,590,5
3178,32,665,3
3179,32,842,3
3180,32,897,4
3181,32,777,3
3182,32,188,3
3183,32,827,4
3184,32,262,5
3185,32,701,5
3186,32,678,3
3187,32,212,4
3188,32,395,5
3189,32,289,3
3190,32,968,3
3191,32,67,1
3192,32,130,4
3193,32,948,3
3194,32,65,4
3195,32,36,5
3196,32,381,3
3197,32,446,4
3198,32,824,3
3199,32,883,1
3200,32,679,5
3201,32,209,3
3202,32,149,5
3203,32,421,4
3204,32,750,3
3205,32,640,3
3206,32,266,3
3207,32,451,5
3208,32,663,4
3209,32,85,3
3210,32,536,4
3211,32,913,4
3212,32,186,5
3213,33,21,3
3214,33,295,4
3215,33,105,4
3216,33,126,4
3217,33,660,3
